Job ID,Job Link,Resume Tried,Date listed,Date Tried,Assumed Reason,Stack Trace,External Job link,Screenshot Name
4387102595,https://www.linkedin.com/jobs/view/4387102595,Pending,Unknown,2026-03-31 14:15:54.104692,Found Blacklisted words in About Company,"
""About the company
Tucker Parker Smith Group (TPS Group)
65,688 followers
Follow
Staffing and Recruiting 51-200 employees 45 on LinkedIn
The Tucker Parker Smith Group ( TPS Group), is a professional recruiting and staffing firm. We provide amazing job opportunities for people to work, on a contract basis or thru Direct Hire placement, at top companies.

Our valued client network ranges from Fortune 500 companies to regional and local businesses in multiple industries. The reasons for our success are as simple and straightforward as the philosophy that motivated the formation of our firm: we have a passion for what we do and value the responsibility that candidates and our clients entrust us with daily.
…
show more""

Contains ""Staffing"".",Skipped,Not Available
4379978094,https://www.linkedin.com/jobs/view/4379978094,Pending,2026-03-03 14:15:59.168959,2026-03-31 14:15:59.262965,Asking for Security clearance,"
About the job
SteerBridge Strategies is a modern technology company delivering innovative, mission‑focused solutions to the U.S. Government and private sector. Leveraging deep expertise in federal acquisition, digital transformation, and emerging technologies, we deliver agile, commercial‑grade capabilities that accelerate operational effectiveness and drive measurable mission success.

At the core of SteerBridge is our people—especially the veterans whose leadership, problem‑solving mindset, and commitment to excellence elevate every project we support. We don’t simply hire exceptional talent; we cultivate it, creating meaningful career pathways for veterans, military spouses, and professionals who share our passion for advancing technology and strengthening the missions we serve.

SteerBridge is seeking experienced Security Engineers to ensure the security of infrastructure and systems being leveraged to help customers achieve their mission. The ideal Security Engineer will have well rounded experience in network operations, systems administration, log analysis, blue team defense & incident response, and threat & vulnerability analysis. The Security Engineer will support multiple projects with diverse technology stacks and will have the opportunity to be the frontline defense for missions that make a difference.

Must be a U.S. Citizen.
Bachelor’s or Master’s degree in Cybersecurity, Information Systems, or a related field.
An active Secret security clearance or the ability to obtain one is required.

PROFESSIONAL EXPERIENCE / QUALIFICATIONS
5+ years of cybersecurity engineering experience in federal, military, or large enterprise environments.
Familiarity with one or more of the following frameworks: NIST SP 800, CNSSI, SOC
Experience with system hardening network security, encryption protocols, vulnerability scanning, and incident response
Experience working with cloud platforms (AWS, Azure, GCP) in secure environments.
Experience with the following methodologies and tools: SIEM, XDR, SAST/DAST, STIG, SCAP
Experience implementing and managing identity and access management controls, including role-based, attribute-based, and federated access models, ensuring least-privilege enforcement and secure authorization across architectures and access governance practices.
Experience with log aggregation and correlation

Preferred:
CCNA-Security, Security+ CE, or CISSP
Familiarity with Federal Executive and Military security requirements and IT systems.
Strong written and verbal communication skills with the ability to produce audit-ready documentation (such as Incident Reports and Test Reports).
Proficiency with Microsoft Sentinel, Splunk, Tenable/Nessus, CrowdStrike, Microsoft Defender Endpoint
Proficiency with securing AI-based tools
Experience coordinating with ISSOs, ISSEs, and federal security teams.

KEY RESPONSIBILITIES
Plan, implement, and monitor on-premises and virtual network services and systems
Configure and maintain systems in compliance with organizational security policies and procedures including:
User account management
Backup and recovery
Develop and harden secure solutions across cloud and hybrid infrastructures in support of mission essential systems.
Review and enforce NIST 800-53 controls and System Security Plans (SSPs) in support of the ATO process.
Perform vulnerability identification and remediation processes to reduce exposure to system threats.
Collaborate with development, infrastructure, and compliance teams to enforce secure design principles.
Contribute to the creation of security documentation, policies, and control evidence.
Participate in security audits, penetration testing, and incident response events.
Implement and enforce data protection, encryption, and identity/access controls.
Employees in this role are responsible for safeguarding sensitive information and must adhere to all organizational security and privacy policies, ensuring the protection, proper handling, and confidentiality of data at all times.

We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us.

Found ""Clearance"" or ""Polygraph"". Skipping this job!
",Skipped,Not Available
4391770860,https://www.linkedin.com/jobs/view/4391770860,Pending,2026-03-28 14:16:03.764196,2026-03-31 14:16:03.976900,Required experience is high,"
About the job
We’re partnering with a leading financial institution to bring on a hands-on IAM Security Engineer/Architect to support a large-scale FedRAMP-compliant Azure environment. This is a high-impact role where you’ll own identity architecture, enforce security controls, and ensure audit readiness across a complex cloud ecosystem.

Key Responsibilities:
Design and implement scalable Azure IAM architecture (RBAC, PIM, Conditional Access, Managed Identities)
Establish and enforce identity governance, least privilege access, and secure access patterns
Build and maintain Azure Policy/Blueprints to enforce IAM security baselines
Integrate identity threat protection (Entra ID Protection, Defender) with monitoring tools like Microsoft Sentinel
Partner with SecOps, cloud engineering, and compliance teams to support FedRAMP / NIST 800-53 requirements
Drive audit readiness through documentation, control narratives, and evidence generation

Required Experience:
7+ years in security engineering/architecture, including 3+ years focused on Azure IAM
Deep expertise with Entra ID (Azure AD), PIM, RBAC, Conditional Access, Key Vault
Hands-on experience with Sentinel, KQL, and policy-as-code approaches
Strong understanding of FedRAMP, NIST controls, and audit processes
Ability to balance architecture strategy with hands-on execution

Nice to Have:
Experience in Azure Government / GCC High
Scripting/automation (PowerShell, Terraform/Bicep)
Security certifications (AZ-500, SC-300, CISSP, etc.)

This role is ideal for someone who can own IAM end-to-end—from architecture design to implementation, monitoring, and compliance.

#LI-AL1

Experience required 7 > Current Experience 5. Skipping this job!
",Skipped,Not Available
4392371164,https://www.linkedin.com/jobs/view/4392371164,Pending,Unknown,2026-03-31 14:17:05.468537,Found Blacklisted words in About Company,"
""About the company
Proven Recruiting
241,866 followers
Follow
Staffing and Recruiting 51-200 employees 103 on LinkedIn
We connect talented people with meaningful careers in technology, finance, accounting, and life sciences.

Proven Recruiting was founded in 2007 by Louis Song and Ingram Losner as the answer to a growing concern - the fact that most recruiting firms were grueling places to work. They believed that building an employee-centric company with a strong sense of purpose was the key to providing a truly differentiated experience – especially in an industry that exists to help companies hire quality workers who love their jobs.

It worked. Today, Proven Recruiting has grown from seven original founders to a 200-person community of employees and consultants across the US, joined by a shared dedication to meaningful work.

Please visit provenrecruiting.com to learn more.
…
show more
Commitments
Diversity, equity, and inclusion
85% of our elite performers, managers, and directors are women and/or minorities, so we know from experience that a diverse team is more profitable, creative, and fun. To that end, we regularly bring together experts and local professionals for interactive panels and wellness events, partnering with companies including Sony Electronics and Sempra Energy. In addition, we work directly with first-generation students and recent graduates to develop career opportunities, partnering with the Barrio Logan Institute, PiCs, and EmpowHer, among others.
…
Show more
Learn more""

Contains ""Staffing"".",Skipped,Not Available
4390605001,https://www.linkedin.com/jobs/view/4390605001,Pending,Unknown,2026-03-31 14:17:09.300099,Found Blacklisted words in About Company,"
""About the company
Take2 Consulting, LLC
145,515 followers
Follow
Staffing and Recruiting 1,001-5,000 employees 511 on LinkedIn
Tech evolves. Industries shift. Take2 ensures your team moves with it.

We connect public and private sectors with the right IT expertise—when and where it matters most.

Take2 was founded in 2015 on a simple idea: IT staffing needed another take. Businesses and federal agencies were struggling to keep pace with evolving technology, shifting economies, and growing demand for specialized talent. We saw the need for a faster, smarter, people-first approach.

So, we built it.

With our People Cloud and an unmatched ability to quickly fill critical roles, we help organizations stay fully staffed, capable, and ready for what’s next.

Explore our latest insights and learn more about our IT staffing and services solutions at take2it.com.
…
show more""

Contains ""Staffing"".",Skipped,Not Available
4382710825,https://www.linkedin.com/jobs/view/4382710825,Pending,2026-03-17 14:18:48.698173,2026-03-31 14:18:48.857626,Required experience is high,"
About the job
Senior Security Engineer l $135,000 – $155,000 l Remote

We’re partnering with a large, well-established fintech company looking to add a Senior Security Engineer to their growing security function.

You’ll be joining an experienced team responsible for protecting critical financial platforms and customer data, working across both cloud and on-premise environments to strengthen security controls and respond to emerging threats.

What you’ll do:
Design, implement, and improve security controls across cloud and on-prem environments
Monitor and respond to security alerts across SIEM, EDR/XDR and other security tooling
Work closely with engineering and infrastructure teams to embed security best practices
Support incident response investigations and help strengthen detection capabilities
Contribute to security policies, procedures and compliance with frameworks such as NIST and PCI-DSS

What we’re looking for:
6+ years’ experience working as a Security Engineer, Security Analyst or similar role
Hands-on experience with cloud security, SIEM, EDR, vulnerability management and network security
Relevant certifications such as CISSP, GCIH, Security+ or similar are beneficial

If you’re a technically strong security professional who enjoys working with experienced teams in complex environments, this could be a great next step in your career.

Whether you’re actively looking or just open to hearing what’s out there, I’d be happy to share more details about the opportunity.

Send your resume to bc@maestro-search.com or apply directly

Maestro Search are a leading cyber security talent partner, connecting elite cybersecurity professionals with ambitious and innovative companies. If you’re a top performer in your space, we’d love to hear from you.

Experience required 6 > Current Experience 5. Skipping this job!
",Skipped,Not Available
4388565074,https://www.linkedin.com/jobs/view/4388565074,Pending,Unknown,2026-03-31 14:18:52.952461,Found Blacklisted words in About Company,"
""About the company
Gravity IT Resources
288,898 followers
Follow
Staffing and Recruiting 51-200 employees 211 on LinkedIn
Gravity IT Resources provides the consulting expertise and IT talent that powers digital transformation. We employ consistent, innovative strategies across multiple practice areas to help our clients leverage technology to drive bottom line results.

We offer contract/staff augmentation, contract-to-hire and direct hire/direct placement staffing services of IT professionals. These services are tailored to meet the specific needs of several different market segments including Commercial, Healthcare and Government.

We have specialized teams and resources for delivering our staffing services for specific IT skill sets including Salesforce, ServiceNow and Digital Transformation.

We also have a Cloud Analytics consulting practice focused on helping clients leverage modern cloud data and analytics tools to improve corporate decision making in Marketing, Sales and Operations functions.
…
show more
Interested in working with us in the future?
Members who share that they’re interested in a company may be 2x as likely to get a message from a recruiter than those who don’t. Learn more
Learn more about Interested in working for our company
I’m interested
Trending employee content
Page 1 of 4
Previous
Next""

Contains ""Staffing"".",Skipped,Not Available
4372064733,https://www.linkedin.com/jobs/view/4372064733,Pending,Unknown,2026-03-31 14:18:57.289071,Found Blacklisted words in About Company,"
""About the company
Crossing Hurdles
2,623,793 followers
Follow
Staffing and Recruiting 11-50 employees 135 on LinkedIn
Crossing Hurdles connects skilled professionals with opportunities across leading AI training platforms and high-growth companies.

As global demand for human input in AI development continues to grow, many platforms rely on large networks of capable contributors across technical, analytical, and knowledge-based domains. Crossing Hurdles helps professionals discover and access these opportunities by bringing together information, talent networks, and application pathways related to AI model training, evaluation, and emerging AI-enabled work.

Through our growing community of candidates and professionals, we help individuals explore opportunities with global AI platforms that are building and improving next-generation AI systems. These opportunities often span areas such as technical analysis, research, reasoning tasks, and other knowledge-driven work that supports the development of modern AI models.

Alongside the AI ecosystem, Crossing Hurdles also works with high-growth companies to support talent discovery across key business functions. We collaborate with founders, leadership teams, and hiring managers to help them connect with capable professionals for full-time roles across both on-site and remote teams.

Over the past few quarters, we have partnered with companies including Angel One, Ixigo, Cars24, Veera, ABP Network, Battery Smart, Zavya, and Twin Engineers, supporting hiring initiatives across multiple sectors.

Key areas of focus
• Opportunities across AI training and evaluation platforms
• Technology & Product roles
• Growth, Marketing & Sales
• Customer Success & Support
• Finance & Business Operations

By bringing together talent networks, industry insights, and emerging opportunities across AI and high-growth companies, Crossing Hurdles aims to help capable professionals discover meaningful work while supporting organizations in reaching the talent they need to grow.
…
show more
Interested in working with us in the future?
Members who share that they’re interested in a company may be 2x as likely to get a message from a recruiter than those who don’t. Learn more
Learn more about Interested in working for our company
I’m interested""

Contains ""Staffing"".",Skipped,Not Available
4389775650,https://www.linkedin.com/jobs/view/4389775650,Pending,2026-03-24 14:19:03.067230,2026-03-31 14:19:03.195157,Found a Bad Word in About Job,"
About the job
*****NO C2C OR THIRD PARTY INQUIRIES*****

Experience with Palo Alto Prisma Access is required

Job Description

Migrate customers from legacy firewall technologies to Palo Alto Networks platforms
Build custom security policies and application signatures, configured for our client’s needs
Take every opportunity to maintain proficiency and increase the level of knowledge on Palo Alto Networks SASE products, software, and services
Provide after hours and weekend on-call support as needed to support maintenance activities
Analyze logs and events from the solution to perform initial troubleshooting and issue identification
Work with our Technical Assistance Center to troubleshoot and diagnose support cases
Maintain the Company's solution and provide mentorship on code upgrades and best practices
Ensure client needs are met and deliverables produced on time according to specified project deliverables and scope

Qualifications:

Must Have:
Engineer (4+ years’ experience) in professional services or similar function with BS/MS in Computer Science, Electrical Engineering, Computer Engineering or a related technical field, or equivalent background
Detailed technical experience in the installation, configuration, and operation of high-end firewall appliances
Strong understanding of LAN and WAN networking protocols and technologies, including switching, routing, firewalls and security solutions
Strong TCP/IP networking skills
Strong dynamic routing skills (BGP, OSPF, etc)
Experience working with Remote Access VPN solutions, IPSEC, PKI & SSL, TCP/IP, Authentication Protocols (LDAP, RADIUS, SAML, etc.)
Experience working with URL filtering
Experience working with Proxy and SSL Decryption
Experience working with Windows and MAC OS including(debugging, editing Windows Registries, Plist, etc.)
Experience with one or more of these vendors: Palo Alto Networks NGFW, Cisco, Checkpoint, Juniper (Netscreen), Fortinet products, Symantec/ Blue Coat, Zscaler
Good troubleshooting skills and ability to use tools like tcpdump & Wireshark
Good written and verbal communication skills with confirmed ability to communicate to senior leaders and technical peers
Demonstrate ability to work in a cross functional environment which involves coordination with different teams such as Sales/Pre Sales/Product Management/Engineering.
Attention to details, fast learner and excellent communication skills. Be able to communicate technical information in a simplified, easy to understand manner.
Project leadership experience; ability to drive organizations and resources to complete required tasks in service of end goals
Possess one of more of the following industry certifications: PCNSE, CCNA/CCNP/CCIE
Application Delivery expertise – L7 SLB / Global SLB / Traditional Link LB
Application Performance Monitoring expertise – Response time metrics, Application identification.
Packet capture analysis / fault isolation and remediation
In-depth knowledge and deployment experience of SD-WAN and Remote Access technologies.
Network Security expertise (IPS/IDS, ZBFW, NGFW)
In-depth IP Routing protocol expertise (BGP, OSPF, EIGRP)
Implementation of Legacy WAN solutions (MPLS, Leased Line, Frame Relay, Satellite, Internet VPN, ECMP, DMVPN)
Global-scale network design
Demonstrable Virtualization experience (VMware/Microsoft/Citrix/Linux KVM)
Desire to learn on your feet and thrive on the bleeding edge of networking.

Preferred:
Experience with Prisma Access
Experience with public clouds like AWS/GCP/Azure
Scripting and automation development experience

Contains bad word ""No C2C"". Skipping this job!
",Skipped,Not Available
4385491110,https://www.linkedin.com/jobs/view/4385491110,Pending,Unknown,2026-03-31 14:19:07.679750,Found Blacklisted words in About Company,"
""About the company
HAN Staffing
13,820 followers
Follow
Staffing and Recruiting 51-200 employees 47 on LinkedIn
At HAN, we live and breathe staffing. We put businesses and talents to work. We are hardworking, tireless and relentless. And don’t put the phone down or turn that screen off until the job is done.

Whether you are a large corporation or a small business trying to find the perfect talent, we serve with passion and perseverance to meet your needs with excellence.

*******************

Our story began in 2011, out of the real-world experience of individuals who worked in the trenches of the recruitment industry – staffing at some of the biggest names in finance, retail, hospitality, healthcare, financial and business consulting, as well as, small businesses. In the years since, we have witnessed 200% growth with an always increasing roster of satisfied clients with growing businesses thanks to our never-say-die recruiting attitude. We are the only staffing company who stay by your side until the very end, with a leadership team that is available 24×7.

*******************

We are extremely proud to be a women-owned & women-led business. Officially speaking, we are also a certified Minority & Women Owned Business Enterprise (MWBE) in New Jersey & New York. We are committed to diversity not just as a value, but also because it simply means good business.

*******************

We are proud to deliver the best staffing experience and services in the country. Try us!

…
show more""

Contains ""Staffing"".",Skipped,Not Available
4391755708,https://www.linkedin.com/jobs/view/4391755708,Pending,Unknown,2026-03-31 14:19:18.091633,Found Blacklisted words in About Company,"
""About the company
Covenant HR
71,305 followers
Follow
Staffing and Recruiting 2-10 employees 30 on LinkedIn
Covenant HR combines over 50 years of expertise in recruiting with cutting-edge technology to deliver an unmatched hiring experience across multiple industries. Guided by our core principles, we provide tailored staffing solutions that empower organizations to thrive.

Covenant HR isn’t just a recruitment company—it’s in our DNA to understand the unique hiring challenges organizations face. We pride ourselves on going beyond the surface, leveraging years of hands-on experience and technology to connect you with talent that drives meaningful impact.

Scout™ is Covenant HR’s revolutionary recruitment technology designed to solve hiring challenges. By blending human intuition with AI-driven precision, Scout™ delivers candidates who aren’t just qualified—they’re the perfect fit.

- Broad Industry Expertise: While rooted in excellence, our solutions are now tailored to healthcare, insurance, enterprise staffing, and other industries that demand high-volume hiring.
- Nuanced Matching Beyond Keywords: Scout™ identifies high-fit candidates, considering culture, experience, and real-world skills that go beyond resumes.
- Speed with Precision: Delivering scored and vetted candidates in a matter of hours—not weeks.
- Innovative Technologies: Scout™ ensures candidates are matched with unparalleled accuracy while improving applicant engagement and reducing recruiter workload.

Looking for elite hires? Or ready to join an exceptional team? Covenant HR is here to help. Let us build your dream team—or help you find your dream job—today.
…
show more""

Contains ""Staffing"".",Skipped,Not Available
4385288889,https://www.linkedin.com/jobs/view/4385288889,Pending,Unknown,2026-03-31 14:19:22.322572,Found Blacklisted words in About Company,"
""About the company
Brooksource
1,440,678 followers
Follow
IT Services and IT Consulting 1,001-5,000 employees 2,457 on LinkedIn
Here at Brooksource, relationships are at the center of everything we do. Since 2000, we have established and maintained lasting relationships with our clients, consultants, and internal employees to create an unparalleled experience.

Brooksource is a trusted provider of Engineering & Technology solutions for Fortune 500 organizations, specializing in Experience-Driven Staffing, Professional Services, and our innovative Workforce Transformation program, Elevate. Leveraging our partnerships with Salesforce, AWS, Microsoft, Google Cloud, and other leading technology alliances, we have the expertise and capabilities to deliver creative resourcing strategies.

In today’s evolving digital landscape, the convergence of Engineering & Technology is revolutionizing industries, reshaping our world. As organizations seek partners to navigate this transformative journey, we provide strategic guidance and tailored services that drive value and innovation. By collaborating closely with our customers, we identify opportunities to optimize technical investments, streamline operations, & enhance overall business performance.

With our expanding national footprint, Brooksource is committed to setting new standards for Engineering & Technology service providers. We’re proud of our ongoing dedication to prioritizing relationships and enabling workforces for the future.

Brooksource is an equal opportunity employer that does not discriminate on the basis of actual or perceived race, color, creed, religion, national origin, ancestry, citizenship status, age, sex or gender (including pregnancy, childbirth, lactation and related medical conditions), gender identity or gender expression, sexual orientation, marital status, military service and veteran status, physical or mental disability, protected medical condition as defined by applicable state or local law, genetic information, or any other characteristic protected by applicable federal, state, or local laws and ordinances.
…
show more
Commitments
Career growth and learning
Elevate is our workforce transformation program designed to upskill talent and build sustainable workforces of the future. Customers invest in our program to address skill gaps, infuse diversity, and create seamless succession plans. We pipeline with a purpose, giving organizations access to strategic talent pools.
…
Show more
Social impact
Beyond the Expected is not simply a purpose set forth with our customers and teams. We also fully embrace this mission within our communities and commitment to service. Since 2013, Brooksource annually sends a group of volunteers to Mexico to assist in building homes for families in need. Take a few minutes to hear about the experience.
…
Show more
Learn more
Interested in working with us in the future?
Members who share that they’re interested in a company may be 2x as likely to get a message from a recruiter than those who don’t. Learn more
Learn more about Interested in working for our company
I’m interested""

Contains ""Staffing"".",Skipped,Not Available
4388306544,https://www.linkedin.com/jobs/view/4388306544,Pending,Unknown,2026-03-31 14:21:51.625130,Found Blacklisted words in About Company,"
""About the company
Forward Progress Staffing
22,276 followers
Follow
Staffing and Recruiting 11-50 employees 7 on LinkedIn
Technical Recruiting\Staffing and IT Services. Specialties include Application Development, Cyber Security, Project Management, Business Analysis, Service Desk, QA, Network Engineering, Database Administration, Data Analysis, Systems Administration and much more!
…
show more""

Contains ""Staffing"".",Skipped,Not Available
4382176935,https://www.linkedin.com/jobs/view/4382176935,Pending,Unknown,2026-03-31 14:21:55.311124,Found Blacklisted words in About Company,"
""About the company
Bowman Williams
67,102 followers
Follow
Staffing and Recruiting 11-50 employees 28 on LinkedIn
Bowman Williams – Staffing MSPs and CSPs.

We are a staffing firm for IT Managed Service Providers (MSPs) and Cloud Service Providers (CSPs).

We exist to help growing MSPs and CSPs hire and scale their permanent staff to keep pace with the increasing demand for IT Managed and Cloud Services.

We are the staffing authority for IT Managed and Cloud Service Providers, bar none.

If you are currently working in the IT Managed or Cloud Services industry, we can help you advance your career by introducing you to the word's most premier IT Cloud companies.

Los Angeles | Dallas–Fort Worth | Chicago | New York | Washington, D.C.
…
show more""

Contains ""Staffing"".",Skipped,Not Available
4390975797,https://www.linkedin.com/jobs/view/4390975797,Pending,Unknown,2026-03-31 14:21:59.188075,Found Blacklisted words in About Company,"
""About the company
Fabric Staffing
1,311 followers
Follow
Staffing and Recruiting 11-50 employees 5 on LinkedIn
Welcome to Fabric Staffing, your premier recruiting firm. We collaborate with early-stage startups and seed-to-series companies to connect with innovative and diverse talent.

We specialize in building quality teams ranging from; Engineering, Data, AI, Product, Marketing, Sales, and much more. Some roles we are known for include, C-level & and high-level Individual Contributors including; Head of, VP, and Director, Manager/senior hires, and first/initial hires.

We're passionate about forging recruiting partnerships with revolutionary start-ups and renowned global enterprises. Our mission is to help our partners build high-quality teams of diverse talent that drive innovation and success.

Services we offer include:
🚀 Rapid Growth Hiring: Need to hire a high volume of top-tier candidates in a short amount of time? We live for challenges like this. Our unique subscription model saves you 75% compared to competitor agency fees.

💼 Executive Search: Finding the right executive for your organization is not merely filling a role; it's about finding a partner who shares your vision and will drive your company toward greater heights. Our team of staffing professionals excels at identifying C-suite executives and senior-level leaders who possess the perfect blend of experience, expertise, and cultural fit.

🎯 Recruiter on Contract (ROC): Our expertly trained recruiters are available onsite and on-demand, ready to serve you anywhere in Los Angeles, Chicago, and Austin

🏗️ Recruitment Process Outsourcing (RPO): From the ground up, we architect and implement an entire recruitment infrastructure, streamlining your hiring process for maximum efficiency.

Experience a personalized and practical approach that has already helped the world's best start-ups and enterprises thrive in today's competitive landscape.

A few of our partners: Twitter (X), Discord, Google, Headspace, Snap, AppliedVR, SquareEnix, Aimi, Puzzel, Mindvalley, Tinder, Grindr, Beats, and many more!
…
show more""

Contains ""Staffing"".",Skipped,Not Available
4389781125,https://www.linkedin.com/jobs/view/4389781125,Pending,2026-03-24 14:22:03.941955,2026-03-31 14:22:04.021237,Found a Bad Word in About Job,"
About the job
*****NO C2C OR THIRD PARTY INQUIRIES*****

Senior Security Engineer

Must Have Experience:
SD-WAN
Need to deploy IONs

You will provide guidance and technical support to clients deploying our security integrations. You’ll act as the technical partner, providing strategic guidance around complex systems to secure a digital environment. Interacting directly with the client, you’ll partner closely with client personnel to guide and suggest integrations to better serve their success. Your thorough understanding of our product integrations contributes to the development of new principles and concepts – providing detailed analysis around what’s working, what’s not, and what could be better.

You enjoy implementation work, are proactive about resolving potential concerns, and operate well around strict best practices that enable our clients on their road to a more secure digital world. You’re creative, innovative, and you love a challenge – learning how integrations might work better around new products and technologies.
 Your Impact
Conduct deployment readiness assessment and planning
Perform deployments of Palo Alto Networks SASE products, including Prisma Access and CloudGenix SD-WAN, as coordinated through the Professional Services Project Management Organization.
Hosting preinstall meetings/conference calls for design and planning the assigned projects with our customers.
Lead the customer through the engagement process from planning, configuration, deployment and verification.
Submitting post-install documentation as required and providing closure concerning any remaining action items.
Perform troubleshooting as required in coordination with the customer and Palo Alto Networks Technical Assistant Center team.
Perform after-hours on-call support (as scheduled).
Take every opportunity to maintain proficiency and increase the level of knowledge on Palo Alto Networks SASE products, software, and services.
Make key product and solution recommendations around ease of use and represent customer needs.
Ensure customers maintain their SASE products with consideration of best practices.
 Your Experience
Application Delivery expertise – L7 SLB / Global SLB / Traditional Link LB
Application Performance Monitoring expertise – Response time metrics, Application identification.
Packet capture analysis / fault isolation and remediation
In-depth knowledge and deployment experience of SD-WAN and Remote Access technologies.
Network Security expertise (IPS/IDS, ZBFW, NGFW)
In-depth IP Routing protocol expertise (BGP, OSPF, EIGRP)
Implementation of Legacy WAN solutions (MPLS, Leased Line, Frame Relay, Satellite, Internet VPN, ECMP, DMVPN)
Global-scale network design
Demonstrable Virtualization experience (VMware/Microsoft/Citrix/Linux KVM)
Desire to learn on your feet and thrive on the bleeding edge of networking.

Contains bad word ""No C2C"". Skipping this job!
",Skipped,Not Available
4382175024,https://www.linkedin.com/jobs/view/4382175024,Pending,2026-03-10 14:22:09.099530,2026-03-31 14:22:09.177296,Required experience is high,"
About the job
Be part of an amazing story.
Macy’s is more than just a store. We’re a story. One that’s captured the hearts and minds of America for more than 160 years. A story about innovations and traditions…about inspiring stores and irresistible products…about the excitement of the Macy’s 4th of July Fireworks, and the wonder of the Thanksgiving Day Parade. We’ve been part of memorable moments and milestones for countless customers and colleagues. Those stories are part of what makes this such a special place to work.
Job Overview

The Senior, Security Engineer reviews, develops, and manages security solutions to reduce risk for Macy’s, Inc. This role actively engages with management to provide timely updates and clear status, enabling informed decisions related to security risk exposure and operational stability.

Key Responsibilities
Own enterprise Akamai Edge Security operations for ecommerce / digital platforms
Design, deploy, and tune:
Akamai WAF (Kona / App & API Protector)
Bot Manager (scraping, credential stuffing, inventory abuse protection)
DDoS mitigation and rate control
API Security protections
Protect against OWASP Top 10 threats, credential stuffing, carding attacks, scraping, and checkout abuse
Optimize CDN configurations for performance, scalability, and customer experience
Analyze traffic patterns and security logs to reduce false positives and protect revenue
Support peak retail events (Black Friday, Cyber Monday, seasonal launches)
Automate configuration management using Terraform, APIs, and CI/CD pipelines
Develop monitoring dashboards and security metrics (block rate, false positives, bot ratios, attack trends)
Partner with:
Application Security
Cloud Engineering
DevOps
Fraud & Risk teams
Support production change management and incident response for edge-related threats
Ensure compliance with PCI DSS and internal security governance standards
 Required Qualifications
3–7+ years of hands-on experience managing Akamai CDN and security platforms in production
Strong experience with:
Akamai WAF policy tuning
Bot mitigation strategies
DDoS protections (application & volumetric)
Deep understanding of:
HTTP/S, TLS, DNS, CDN architectures
OWASP Top 10
API security best practices
Experience in high-traffic ecommerce or retail environments

What We Can Offer You
Join a team where work is as rewarding as it is fun! We offer a dynamic, inclusive environment with competitive pay and benefits. Enjoy comprehensive health and wellness coverage and a 401(k) match to invest in your future. Prioritize your well-being with paid time off and eight paid holidays. Grow your career with continuous learning and leadership development. Plus, build community by joining one of our Colleague Resource Groups and make a difference through our volunteer opportunities. 
Some additional benefits we offer include:
Merchandise discounts
Performance-based incentives
Annual merit review
Employee Assistance Program with mental health counseling and legal/financial advice
Tuition reimbursement
Access the full menu of benefits offerings here.

Experience required 7 > Current Experience 5. Skipping this job!
",Skipped,Not Available
4385390720,https://www.linkedin.com/jobs/view/4385390720,Pending,Unknown,2026-03-31 14:22:12.687571,Found Blacklisted words in About Company,"
""About the company
Franklin Fitch
429,596 followers
Follow
Staffing and Recruiting 51-200 employees 88 on LinkedIn
Franklin Fitch is a specialist recruitment consultancy, offering our clients an extensive range of Talent Solutions.

Focused on several core technology areas, the team at Franklin Fitch guarantees integrity and professional recruitment in the following markets:

• Network
• Server, Cloud and DevOps
• Information Security
• IT Operations & Support
• IT Management
• Artificial Intelligence (AI)
• Go-to-Market (GTM)

We represent candidates for permanent and contract positions at all levels of seniority, administration through to CTO.

With expertise and vast experience in our chosen field, Franklin Fitch has quickly established itself as a trusted IT Infrastructure and Technology partner within the UK, US and German markets.
_________________________________________________________

Franklin Fitch ist eine Personalberatung, die ihren Kund:innen ein umfassendes Angebot and Talent Solutions bietet.

Mit unserem Fokus auf Kerntechnologiebereiche garantiert unser Team professionelles Recruitment in den folgenden Bereichen:

• Network
• Server, Cloud and DevOps
• Information Security
• IT Operations & Support
• IT Management
• Künstliche Intelligenz (KI)
• Go-to-Market (GTM)

Wir vertreten Kandidaten sowohl für Festanstellungen als auch Freelancepositionen, von Junior- bis Seniorlevel und von der Administration bis hin zum technischen Vorstand (CTO).

Mit Fachkompetenz und langjähriger Erfahrung in IT Infrastruktur und Technologie hat sich Franklin Fitch schnell als ein vertrauenswürdiges und führendes Dienstleistungsunternehmen innerhalb Deutschlands, des Vereinigten Königreichs und den USA etalbliert.
…
show more
Interested in working with us in the future?
Members who share that they’re interested in a company may be 2x as likely to get a message from a recruiter than those who don’t. Learn more
Learn more about Interested in working for our company
I’m interested
Company photos
Page 1 of 7
Previous
Next""

Contains ""Staffing"".",Skipped,Not Available
